local_file_id	path_stub_or_redacted_path	file_name	extension	file_size_bytes	modified_date	probable_author_from_path	probable_title_from_filename	probable_year_from_filename	probable_volume_issue_from_filename	folder_context	is_probable_jbrs	manifest_confidence	needs_manual_review	notes
163211-1aadfb635d11	Burmese/Burma JBRS/1926/163211.pdf	163211.pdf	pdf	98730						1926 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
163213-47f181958d75	Burmese/Burma JBRS/JBRS Originals/163213.pdf	163213.pdf	pdf	40188						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
163214-d0a936daba98	Burmese/Burma JBRS/1926/163214.pdf	163214.pdf	pdf	420434						1926 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
163220-3d6b54c91196	Burmese/Burma JBRS/1926/163220.pdf	163220.pdf	pdf	401521						1926	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
163220-e662541eca85	Burmese/Burma JBRS/JBRS Originals/163220.pdf	163220.pdf	pdf	401521						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
163227-85434c42c221	Burmese/Burma JBRS/1926/163227.pdf	163227.pdf	pdf	190200						1926 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
163230-f6e29a083fd9	Burmese/Burma JBRS/1926/163230.pdf	163230.pdf	pdf	817686						1926 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
171001-84052427e09b	Burmese/Burma JBRS/JBRS Originals/171001.pdf	171001.pdf	pdf	220060						1927 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
172105-7def855daf0e	Burmese/Burma JBRS/1927/172105.pdf	172105.pdf	pdf	692193						1927 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
172119-63915e425265	Burmese/Burma JBRS/JBRS Originals/172119.pdf	172119.pdf	pdf	519372						1927 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
172127-1cc5174fb172	Burmese/Burma JBRS/JBRS Originals/172127.pdf	172127.pdf	pdf	2278146						1927 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
172157-6e2d43365b64	Burmese/Burma JBRS/1927/172157.pdf	172157.pdf	pdf	491171						1927 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
172165-43733b36bc41	Burmese/Burma JBRS/JBRS Originals/172165.pdf	172165.pdf	pdf	148184						1927 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
173169-556a95aa00c4	Burmese/Burma JBRS/JBRS Originals/173169.pdf	173169.pdf	pdf	338573						1927 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
173174-6058a5bc8892	Burmese/Burma JBRS/JBRS Originals/173174.pdf	173174.pdf	pdf	128837						1927 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
173176-cf8642affb2a	Burmese/Burma JBRS/JBRS Originals/173176.pdf	173176.pdf	pdf	77850						1927 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
173177-03021e2137b7	Burmese/Burma JBRS/JBRS Originals/173177.pdf	173177.pdf	pdf	802168						1927 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
173190-4a6e1b9c5700	Burmese/Burma JBRS/1927/173190.pdf	173190.pdf	pdf	2376999						1927 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
173238-cbcb07b75cb7	Burmese/Burma JBRS/1927/173238.pdf	173238.pdf	pdf	372618						1927 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
173244-793180541919	Burmese/Burma JBRS/1927/173244.pdf	173244.pdf	pdf	501142						1927 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
173252-8d1501849396	Burmese/Burma JBRS/1927/173252.pdf	173252.pdf	pdf	290588						1927 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
173257-37007a05bfa0	Burmese/Burma JBRS/1927/173257.pdf	173257.pdf	pdf	123814						1927 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
173259-dcd317851ed1	Burmese/Burma JBRS/1927/173259.pdf	173259.pdf	pdf	661757						1927 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
173270-d6ef2d83dc98	Burmese/Burma JBRS/1927/173270.pdf	173270.pdf	pdf	961265						1927 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
181001-962e62798285	Burmese/Burma JBRS/1928/181001.pdf	181001.pdf	pdf	885922						1928 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
181012-33cb3fb8a6d8	Burmese/Burma JBRS/JBRS Originals/181012.pdf	181012.pdf	pdf	199645						1928 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
181016-005a85035d1a	Burmese/Burma JBRS/JBRS Originals/181016.pdf	181016.pdf	pdf	398020						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
181021-e1ec970f5c06	Burmese/Burma JBRS/JBRS Originals/181021.pdf	181021.pdf	pdf	775711						1928 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
181035-c6123f3db422	Burmese/Burma JBRS/1928/181035.pdf	181035.pdf	pdf	651850						1928 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
181044-21aa5be6e926	Burmese/Burma JBRS/JBRS Originals/181044.pdf	181044.pdf	pdf	504079						1928 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
182051-915f34b1d8a8	Burmese/Burma JBRS/JBRS Originals/182051.pdf	182051.pdf	pdf	892429						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
182062-6501ea80f0f4	Burmese/Burma JBRS/JBRS Originals/182062.pdf	182062.pdf	pdf	462497						1928 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
182069-a2ca06a74fba	Burmese/Burma JBRS/JBRS Originals/182069.pdf	182069.pdf	pdf	191520						1928 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
182071-651517c09d1d	Burmese/Burma JBRS/1928/182071.pdf	182071.pdf	pdf	31945						1928 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
182072-0ea88e417bcf	Burmese/Burma JBRS/1928/182072.pdf	182072.pdf	pdf	88812						1928 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
183075-1816e00dbb07	Burmese/Burma JBRS/1928/183075.pdf	183075.pdf	pdf	147340						1928 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
183078-fdac84208dbe	Burmese/Burma JBRS/1928/183078.pdf	183078.pdf	pdf	122913						1928 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
183080-3d891f28edef	Burmese/Burma JBRS/1928/183080.pdf	183080.pdf	pdf	787616						1928 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
183098-db13706dabbc	Burmese/Burma JBRS/JBRS Originals/183098.pdf	183098.pdf	pdf	114797						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
183102-2ac79d8d2fdc	Burmese/Burma JBRS/1928/183102.pdf	183102.pdf	pdf	502697						1928 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
183110-730ce045039d	Burmese/Burma JBRS/1928/183110.pdf	183110.pdf	pdf	126366						1928 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
183112-11e7d3df44c3	Burmese/Burma JBRS/1928/183112.pdf	183112.pdf	pdf	226106						1928 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
183116-903defc7fdf1	Burmese/Burma JBRS/1928/183116.pdf	183116.pdf	pdf	436993						1928 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
183120-1b7fb9bdf189	Burmese/Burma JBRS/1928/183120.pdf	183120.pdf	pdf	250277						1928 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
183124-1c440ec9a32d	Burmese/Burma JBRS/JBRS Originals/183124.pdf	183124.pdf	pdf	694304						1928 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
183132-e83bdb66544b	Burmese/Burma JBRS/JBRS Originals/183132.pdf	183132.pdf	pdf	804925						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
191001-0f934914c35c	Burmese/Burma JBRS/JBRS Originals/191001.pdf	191001.pdf	pdf	1135629						1929 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
191015-c05a3e1df08b	Burmese/Burma JBRS/1929/191015.pdf	191015.pdf	pdf	737726						1929 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
191025-5f312423bfce	Burmese/Burma JBRS/1929/191025.pdf	191025.pdf	pdf	172486						1929 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
191028-0b9ed64bdd6b	Burmese/Burma JBRS/1929/191028.pdf	191028.pdf	pdf	125785						1929 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
192031-6ec1941589dc	Burmese/Burma JBRS/JBRS Originals/192031.pdf	192031.pdf	pdf	445845						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
192036-e203c6694577	Burmese/Burma JBRS/1929/192036.pdf	192036.pdf	pdf	557408						1929 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
192043-301f1e5c4f12	Burmese/Burma JBRS/1929/192043.pdf	192043.pdf	pdf	73698						1929 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
192045-a88f57dc7c00	Burmese/Burma JBRS/JBRS Originals/192045.pdf	192045.pdf	pdf	67620						1929 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
192047-daf4b8229721	Burmese/Burma JBRS/JBRS Originals/192047.pdf	192047.pdf	pdf	623527						1929 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
193057-0717fbed4a03	Burmese/Burma JBRS/1929/193057.pdf	193057.pdf	pdf	631984						1929 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
193067-ae4aa92881d5	Burmese/Burma JBRS/1929/193067.pdf	193067.pdf	pdf	126119						1929 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
193069-47fb5e4167f6	Burmese/Burma JBRS/1929/193069.pdf	193069.pdf	pdf	140731						1929 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
193071-fb03fbfb7bf5	Burmese/Burma JBRS/1929/193071.pdf	193071.pdf	pdf	131545						1929 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
193073-a9547e5fc107	Burmese/Burma JBRS/1929/193073.pdf	193073.pdf	pdf	132865						1929 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
193076-fc423f599ef9	Burmese/Burma JBRS/1929/193076.pdf	193076.pdf	pdf	111605						1929 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
193080-a012af413891	Burmese/Burma JBRS/1929/193080.pdf	193080.pdf	pdf	261245						1929 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
193083-0a91111a45d3	Burmese/Burma JBRS/JBRS Originals/193083.pdf	193083.pdf	pdf	842801						1929 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
193094-16e74c299627	Burmese/Burma JBRS/JBRS Originals/193094.pdf	193094.pdf	pdf	95180						1929 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
201001-7d27981a7f7b	Burmese/Burma JBRS/JBRS Originals/201001.pdf	201001.pdf	pdf	1293000						1930 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
201019-c4561e81b8fb	Burmese/Burma JBRS/1930/201019.pdf	201019.pdf	pdf	97155						1930 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
201022-acbfc8f0b30c	Burmese/Burma JBRS/1930/201022.pdf	201022.pdf	pdf	156192						1930 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
201024-6f28f64a669b	Burmese/Burma JBRS/1930/201024.pdf	201024.pdf	pdf	51977						1930 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
201024a-7e8bd421ef9d	Burmese/Burma JBRS/1930/201024a.pdf	201024a.pdf	pdf	37467						1930 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
201027-85dadcec2700	Burmese/Burma JBRS/1930/201027.pdf	201027.pdf	pdf	117484						1930 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
201028-059baa3da221	Burmese/Burma JBRS/1930/201028.pdf	201028.pdf	pdf	19989						1930 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
201029-03c618bfb53c	Burmese/Burma JBRS/1930/201029.pdf	201029.pdf	pdf	96456						1930 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
201031-8b9acefbb270	Burmese/Burma JBRS/1930/201031.pdf	201031.pdf	pdf	151680						1930 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
201033-5a49239473a4	Burmese/Burma JBRS/JBRS Originals/201033.pdf	201033.pdf	pdf	168600						1930 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
201035-9d080b71764b	Burmese/Burma JBRS/JBRS Originals/201035.pdf	201035.pdf	pdf	182429						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
201038-af5118f1c9a6	Burmese/Burma JBRS/JBRS Originals/201038.pdf	201038.pdf	pdf	70182						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
201039-02306daaecf2	Burmese/Burma JBRS/JBRS Originals/201039.pdf	201039.pdf	pdf	42977						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
201039a-edc0ecc716da	Burmese/Burma JBRS/1930/201039A.pdf	201039A.pdf	pdf	24611						1930 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
201042-6821b255b6d1	Burmese/Burma JBRS/JBRS Originals/201042.pdf	201042.pdf	pdf	77973						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
201043-9401deb2be73	Burmese/Burma JBRS/JBRS Originals/201043.pdf	201043.pdf	pdf	80666						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
201044-15d61a42f3d4	Burmese/Burma JBRS/JBRS Originals/201044.pdf	201044.pdf	pdf	193697						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
201047-e82dd22dc298	Burmese/Burma JBRS/1930/201047.pdf	201047.pdf	pdf	95322						1930 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
201049-3958ab6a4949	Burmese/Burma JBRS/1930/201049.pdf	201049.pdf	pdf	200811						1930 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
202053-dd77bc2c931a	Burmese/Burma JBRS/JBRS Originals/202053.pdf	202053.pdf	pdf	414367						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
202059-caea6518afb1	Burmese/Burma JBRS/1930/202059.pdf	202059.pdf	pdf	1166609						1930 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
202076-dc6c6f99c2fd	Burmese/Burma JBRS/JBRS Originals/202076.pdf	202076.pdf	pdf	327113						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
202081-1a7db2b48306	Burmese/Burma JBRS/JBRS Originals/202081.pdf	202081.pdf	pdf	166937						1930 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
202083-50026b75a434	Burmese/Burma JBRS/JBRS Originals/202083.pdf	202083.pdf	pdf	46953						1930 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
202084-b1a6f571bbe1	Burmese/Burma JBRS/1930/202084.pdf	202084.pdf	pdf	122146						1930 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
202086-803e4661ffb5	Burmese/Burma JBRS/1930/202086.pdf	202086.pdf	pdf	95471						1930 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
202087-27bf953182e9	Burmese/Burma JBRS/JBRS Originals/202087.pdf	202087.pdf	pdf	154122						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
202089-5c38e5ddca24	Burmese/Burma JBRS/JBRS Originals/202089.pdf	202089.pdf	pdf	190107						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
202092-41cc33d668f5	Burmese/Burma JBRS/JBRS Originals/202092.pdf	202092.pdf	pdf	834111						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
202094-38814c0dcb36	Burmese/Burma JBRS/JBRS Originals/202094.pdf	202094.pdf	pdf	218932						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
202096-592b156cba8a	Burmese/Burma JBRS/JBRS Originals/202096.pdf	202096.pdf	pdf	159113						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
202100-77b81d969689	Burmese/Burma JBRS/JBRS Originals/202100.pdf	202100.pdf	pdf	97508						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
202102-57413e1c2094	Burmese/Burma JBRS/JBRS Originals/202102.pdf	202102.pdf	pdf	88912						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
211001-f0dbbd8f9a42	Burmese/Burma JBRS/1931/211001.pdf	211001.pdf	pdf	902156						1931 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
211013-7809c6f93ef2	Burmese/Burma JBRS/1931/211013.pdf	211013.pdf	pdf	86715						1931 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
211015-10078df413f6	Burmese/Burma JBRS/1931/211015.pdf	211015.pdf	pdf	497586						1931 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
211026-29d9bb334a99	Burmese/Burma JBRS/1931/211026.pdf	211026.pdf	pdf	327133						1931 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
211030-75a892b25868	Burmese/Burma JBRS/1931/211030.pdf	211030.pdf	pdf	30886						1931 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
211031-6364cc5f1d73	Burmese/Burma JBRS/1932/211031.pdf	211031.pdf	pdf	66105						1932 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
212033-e0abe2313182	Burmese/Burma JBRS/JBRS Originals/212033.pdf	212033.pdf	pdf	689895						1931 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
212045-1f2732c2f1d5	Burmese/Burma JBRS/JBRS Originals/212045.pdf	212045.pdf	pdf	657403						1931 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
212052-80adc11cec4b	Burmese/Burma JBRS/JBRS Originals/212052.pdf	212052.pdf	pdf	343621						1931 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
212057-aed7f95efe7d	Burmese/Burma JBRS/JBRS Originals/212057.pdf	212057.pdf	pdf	72252						1931 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
213059-198720759b45	Burmese/Burma JBRS/JBRS Originals/213059.pdf	213059.pdf	pdf	808906						1931 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
221001-2d76904af4a6	Burmese/Burma JBRS/JBRS Originals/221001.pdf	221001.pdf	pdf	699053						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
221019-2312a3d2b1a7	Burmese/Burma JBRS/JBRS Originals/221019.pdf	221019.pdf	pdf	145918						1932 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
221021-75cba121a12f	Burmese/Burma JBRS/JBRS Originals/221021.pdf	221021.pdf	pdf	135926						1932 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
221023-2242f13a355d	Burmese/Burma JBRS/JBRS Originals/221023.pdf	221023.pdf	pdf	874813						1932 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
221035-5ee0963057ca	Burmese/Burma JBRS/JBRS Originals/221035.pdf	221035.pdf	pdf	242968						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
221039-4c1144a594c0	Burmese/Burma JBRS/1932/221039.pdf	221039.pdf	pdf	136989						1932 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
221039a-5dbced5298a8	Burmese/Burma JBRS/JBRS Originals/221039A.pdf	221039A.pdf	pdf	32790						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
221041-20c2b1fc6429	Burmese/Burma JBRS/JBRS Originals/221041.pdf	221041.pdf	pdf	128425						1932 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
221042-07aadddb970e	Burmese/Burma JBRS/JBRS Originals/221042.pdf	221042.pdf	pdf	30180						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
221043-165913b87af1	Burmese/Burma JBRS/1932/221043.pdf	221043.pdf	pdf	163333						1932 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
222047-57d4b4886f5f	Burmese/Burma JBRS/JBRS Originals/222047.pdf	222047.pdf	pdf	1565503						1932 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
222068-03f0fa50e147	Burmese/Burma JBRS/JBRS Originals/222068.pdf	222068.pdf	pdf	1751619						1932 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
222091-e6ac98592cf7	Burmese/Burma JBRS/1932/222091.pdf	222091.pdf	pdf	304274						1932 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
222095-b5faf2da4422	Burmese/Burma JBRS/JBRS Originals/222095.pdf	222095.pdf	pdf	273354						1932 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
222098-3b093bd8d262	Burmese/Burma JBRS/JBRS Originals/222098.pdf	222098.pdf	pdf	338172						1932 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
222102-65bf5ab5916c	Burmese/Burma JBRS/1932/222102.pdf	222102.pdf	pdf	64584						1932 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
222103-b8411eaf05de	Burmese/Burma JBRS/1932/222103.pdf	222103.pdf	pdf	105388						1932 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
223107-aeea72ef833f	Burmese/Burma JBRS/JBRS Originals/223107.pdf	223107.pdf	pdf	983520						1932 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
223120-ea8eae6c00f8	Burmese/Burma JBRS/JBRS Originals/223120.pdf	223120.pdf	pdf	595661						1932 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
223128-853033841d5e	Burmese/Burma JBRS/1932/223128.pdf	223128.pdf	pdf	324489						1932 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
223132-c2eb5f84feea	Burmese/Burma JBRS/1932/223132.pdf	223132.pdf	pdf	42421						1932 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
223133-930776b2bd56	Burmese/Burma JBRS/1932/223133.pdf	223133.pdf	pdf	1030859						1932 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
223150-34d2ae68581b	Burmese/Burma JBRS/JBRS Originals/223150.pdf	223150.pdf	pdf	31589						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
223151-c159fe6459f2	Burmese/Burma JBRS/JBRS Originals/223151.pdf	223151.pdf	pdf	69376						1932 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
231001-85f547d1a2dd	Burmese/Burma JBRS/JBRS Originals/231001.pdf	231001.pdf	pdf	910691						1933 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
231013-ecf517a3d557	Burmese/Burma JBRS/JBRS Originals/231013.pdf	231013.pdf	pdf	528976						1933 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
231020-289c23b08e35	Burmese/Burma JBRS/JBRS Originals/231020.pdf	231020.pdf	pdf	576923						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
231026-49ca1b81590f	Burmese/Burma JBRS/1933/231026.pdf	231026.pdf	pdf	106988						1933 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
231026a-d6eb2f9b216c	Burmese/Burma JBRS/1933/231026A.pdf	231026A.pdf	pdf	43298						1933 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
231026b-a18153713848	Burmese/Burma JBRS/1933/231026b.pdf	231026b.pdf	pdf	65248						1933 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
231027-54a2c9803cb9	Burmese/Burma JBRS/1933/231027.pdf	231027.pdf	pdf	12067						1933 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
231028-25ec730e5448	Burmese/Burma JBRS/1933/231028.pdf	231028.pdf	pdf	144657						1933 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
231047-c8e3f88bb01d	Burmese/Burma JBRS/1933/231047.pdf	231047.pdf	pdf	452871						1933 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
232055-8fb793b0bf83	Burmese/Burma JBRS/JBRS Originals/232055.pdf	232055.pdf	pdf	2416977						1933 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
232086-f3829ab0e3e2	Burmese/Burma JBRS/JBRS Originals/232086.pdf	232086.pdf	pdf	866738						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
232094-d10b1a355e7a	Burmese/Burma JBRS/1933/232094.pdf	232094.pdf	pdf	183972						1933 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
232094a-a80a57895b18	Burmese/Burma JBRS/1933/232094a.pdf	232094a.pdf	pdf	105985						1933 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
