local_file_id	batch_id	file_name	year	path_stub	ocr_text_path	metadata_path	pages_completed	ocr_status	language_scope_guess	contains_translation_marker	contains_text_marker	contains_inscription_marker	contains_burmese_marker	contains_pali_marker	contains_mon_marker	contains_pyu_marker	notes
1932-moninscriptionssiam-halliday1932-pdf	jbrs-ocr-1164	MonInscriptionsSiam-Halliday1932.pdf	1932	1932/MonInscriptionsSiam-Halliday1932.pdf	data/working/ocr/jbrs/text/1932-moninscriptionssiam-halliday1932-pdf.txt	data/working/ocr/jbrs/metadata/1932-moninscriptionssiam-halliday1932-pdf.json	13	completed	Mon	true	true	true	false	true	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1932-namesofpyu-luce1932-pdf	jbrs-ocr-1165	NamesOfPyu-Luce1932.pdf	1932	1932/NamesOfPyu-Luce1932.pdf	data/working/ocr/jbrs/text/1932-namesofpyu-luce1932-pdf.txt	data/working/ocr/jbrs/metadata/1932-namesofpyu-luce1932-pdf.json	1	completed	Pyu	false	false	true	false	false	true	true	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1932-phayreavajournal-hall1932-pdf	jbrs-ocr-1169	PhayreAvaJournal-Hall1932.pdf	1932	1932/PhayreAvaJournal-Hall1932.pdf	data/working/ocr/jbrs/text/1932-phayreavajournal-hall1932-pdf.txt	data/working/ocr/jbrs/metadata/1932-phayreavajournal-hall1932-pdf.json	22	completed	mixed_or_uncertain	false	false	true	false	false	false	true	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1932-sakaerapagan-pemaungtin1932-pdf	jbrs-ocr-1171	SakaEraPagan-PeMaungTin1932.pdf	1932	1932/SakaEraPagan-PeMaungTin1932.pdf	data/working/ocr/jbrs/text/1932-sakaerapagan-pemaungtin1932-pdf.txt	data/working/ocr/jbrs/metadata/1932-sakaerapagan-pemaungtin1932-pdf.json	1	completed	Pali	true	true	true	false	true	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
233123-0af766867729	jbrs-ocr-1700	233123.pdf	1933	Burmese/Burma JBRS/JBRS Originals/233123.pdf	data/working/ocr/jbrs/text/233123-0af766867729.txt	data/working/ocr/jbrs/metadata/233123-0af766867729.json	3	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1933-ramblesamongruyinsmrauku-sanbaw1933-pdf	jbrs-ocr-1188	RamblesAmongRuyinsMraukU-Sanbaw1933.pdf	1933	1933/RamblesAmongRuyinsMraukU-Sanbaw1933.pdf	data/working/ocr/jbrs/text/1933-ramblesamongruyinsmrauku-sanbaw1933-pdf.txt	data/working/ocr/jbrs/metadata/1933-ramblesamongruyinsmrauku-sanbaw1933-pdf.json	7	completed	non_burmese_relevant_context	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
241001a-21f020fb358f	jbrs-ocr-1704	241001A.pdf	1934	Burmese/Burma JBRS/JBRS Originals/241001A.pdf	data/working/ocr/jbrs/text/241001a-21f020fb358f.txt	data/working/ocr/jbrs/metadata/241001a-21f020fb358f.json	26	completed	Mixed Burmese/Pali	true	true	true	true	true	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
241001b-bd566036df7c	jbrs-ocr-1705	241001B.pdf	1934	Burmese/Burma JBRS/JBRS Originals/241001B.pdf	data/working/ocr/jbrs/text/241001b-bd566036df7c.txt	data/working/ocr/jbrs/metadata/241001b-bd566036df7c.json	32	completed	Burmese	true	false	true	true	true	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
241001c-dc7b5b9bb656	jbrs-ocr-1706	241001C.pdf	1934	Burmese/Burma JBRS/JBRS Originals/241001C.pdf	data/working/ocr/jbrs/text/241001c-dc7b5b9bb656.txt	data/working/ocr/jbrs/metadata/241001c-dc7b5b9bb656.json	34	completed	Mixed Burmese/Pali	true	true	false	false	true	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
242093-8aa960e261d8	jbrs-ocr-1707	242093.pdf	1934	Burmese/Burma JBRS/JBRS Originals/242093.pdf	data/working/ocr/jbrs/text/242093-8aa960e261d8.txt	data/working/ocr/jbrs/metadata/242093-8aa960e261d8.json	13	completed	Burmese	true	false	true	false	true	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
242105-05acb32b6631	jbrs-ocr-1708	242105.pdf	1934	Burmese/Burma JBRS/JBRS Originals/242105.pdf	data/working/ocr/jbrs/text/242105-05acb32b6631.txt	data/working/ocr/jbrs/metadata/242105-05acb32b6631.json	7	completed	Burmese	false	true	true	false	false	true	true	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
242112-9d819eab1dd9	jbrs-ocr-1709	242112.pdf	1934	Burmese/Burma JBRS/1934/242112.pdf	data/working/ocr/jbrs/text/242112-9d819eab1dd9.txt	data/working/ocr/jbrs/metadata/242112-9d819eab1dd9.json	3	completed	Burmese	false	false	true	false	false	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
242114-57df6cbc912b	jbrs-ocr-1710	242114.pdf	1934	Burmese/Burma JBRS/JBRS Originals/242114.pdf	data/working/ocr/jbrs/text/242114-57df6cbc912b.txt	data/working/ocr/jbrs/metadata/242114-57df6cbc912b.json	4	completed	Burmese	false	true	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
242117-0ed960e759b2	jbrs-ocr-1711	242117.pdf	1934	Burmese/Burma JBRS/JBRS Originals/242117.pdf	data/working/ocr/jbrs/text/242117-0ed960e759b2.txt	data/working/ocr/jbrs/metadata/242117-0ed960e759b2.json	4	completed	Burmese	true	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
242120-ab7002796f38	jbrs-ocr-1712	242120.pdf	1934	Burmese/Burma JBRS/1934/242120.pdf	data/working/ocr/jbrs/text/242120-ab7002796f38.txt	data/working/ocr/jbrs/metadata/242120-ab7002796f38.json	6	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
243127-24e6a4201182	jbrs-ocr-1713	243127.pdf	1934	Burmese/Burma JBRS/JBRS Originals/243127.pdf	data/working/ocr/jbrs/text/243127-24e6a4201182.txt	data/working/ocr/jbrs/metadata/243127-24e6a4201182.json	22	completed	Burmese	false	false	false	true	false	false	true	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
243149-0e171c46718f	jbrs-ocr-1714	243149.pdf	1934	Burmese/Burma JBRS/1934/243149.pdf	data/working/ocr/jbrs/text/243149-0e171c46718f.txt	data/working/ocr/jbrs/metadata/243149-0e171c46718f.json	11	completed	Burmese	false	false	false	true	false	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
243159-14a845dc7a69	jbrs-ocr-1715	243159.pdf	1934	Burmese/Burma JBRS/JBRS Originals/243159.pdf	data/working/ocr/jbrs/text/243159-14a845dc7a69.txt	data/working/ocr/jbrs/metadata/243159-14a845dc7a69.json	1	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
243160-c4656597a73f	jbrs-ocr-1716	243160.pdf	1934	Burmese/Burma JBRS/JBRS Originals/243160.pdf	data/working/ocr/jbrs/text/243160-c4656597a73f.txt	data/working/ocr/jbrs/metadata/243160-c4656597a73f.json	6	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1934-basein-1934-elementary-burmese-astrology-pdf	jbrs-ocr-1192	BaSein-1934-elementary-burmese-astrology.pdf	1934	1934/BaSein-1934-elementary-burmese-astrology.pdf	data/working/ocr/jbrs/text/1934-basein-1934-elementary-burmese-astrology-pdf.txt	data/working/ocr/jbrs/metadata/1934-basein-1934-elementary-burmese-astrology-pdf.json	4	completed	Burmese	true	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1934-george-1934-a-note-on-elementary-burmese-astrology-pdf	jbrs-ocr-1193	George-1934-a-note-on-elementary-burmese-astrology.pdf	1934	1934/George-1934-a-note-on-elementary-burmese-astrology.pdf	data/working/ocr/jbrs/text/1934-george-1934-a-note-on-elementary-burmese-astrology-pdf.txt	data/working/ocr/jbrs/metadata/1934-george-1934-a-note-on-elementary-burmese-astrology-pdf.json	1	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
251001-ad2cf9694d87	jbrs-ocr-1717	251001.pdf	1935	Burmese/Burma JBRS/JBRS Originals/251001.pdf	data/working/ocr/jbrs/text/251001-ad2cf9694d87.txt	data/working/ocr/jbrs/metadata/251001-ad2cf9694d87.json	39	completed	Burmese	false	false	false	false	false	false	true	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
251040-dca9905d5069	jbrs-ocr-1718	251040.pdf	1935	Burmese/Burma JBRS/JBRS Originals/251040.pdf	data/working/ocr/jbrs/text/251040-dca9905d5069.txt	data/working/ocr/jbrs/metadata/251040-dca9905d5069.json	8	completed	Burmese	true	false	false	false	true	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
252049-b632e7b1e80c	jbrs-ocr-1719	252049.pdf	1935	Burmese/Burma JBRS/JBRS Originals/252049.pdf	data/working/ocr/jbrs/text/252049-b632e7b1e80c.txt	data/working/ocr/jbrs/metadata/252049-b632e7b1e80c.json	60	completed	Burmese	true	false	false	false	true	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
253109-adcc22071a9c	jbrs-ocr-1720	253109.pdf	1935	Burmese/Burma JBRS/1935/253109.pdf	data/working/ocr/jbrs/text/253109-adcc22071a9c.txt	data/working/ocr/jbrs/metadata/253109-adcc22071a9c.json	12	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
253121-af9ff5a00974	jbrs-ocr-1721	253121.pdf	1935	Burmese/Burma JBRS/1935/253121.pdf	data/working/ocr/jbrs/text/253121-af9ff5a00974.txt	data/working/ocr/jbrs/metadata/253121-af9ff5a00974.json	6	completed	Burmese	false	false	true	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
253129-acf5c2e71a2b	jbrs-ocr-1722	253129.pdf	1935	Burmese/Burma JBRS/JBRS Originals/253129.pdf	data/working/ocr/jbrs/text/253129-acf5c2e71a2b.txt	data/working/ocr/jbrs/metadata/253129-acf5c2e71a2b.json	8	completed	Burmese	true	true	false	true	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
253137-1f80b7d7e596	jbrs-ocr-1723	253137.pdf	1935	Burmese/Burma JBRS/1935/253137.pdf	data/working/ocr/jbrs/text/253137-1f80b7d7e596.txt	data/working/ocr/jbrs/metadata/253137-1f80b7d7e596.json	7	completed	Burmese	true	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
253145-f345bbc8cd4b	jbrs-ocr-1724	253145.pdf	1935	Burmese/Burma JBRS/1935/253145.pdf	data/working/ocr/jbrs/text/253145-f345bbc8cd4b.txt	data/working/ocr/jbrs/metadata/253145-f345bbc8cd4b.json	3	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
253160-6f1fbe1d53ba	jbrs-ocr-1726	253160.pdf	1935	Burmese/Burma JBRS/1935/253160.pdf	data/working/ocr/jbrs/text/253160-6f1fbe1d53ba.txt	data/working/ocr/jbrs/metadata/253160-6f1fbe1d53ba.json	2	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
253161-2f9b3f38ebe8	jbrs-ocr-1727	253161.pdf	1935	Burmese/Burma JBRS/JBRS Originals/253161.pdf	data/working/ocr/jbrs/text/253161-2f9b3f38ebe8.txt	data/working/ocr/jbrs/metadata/253161-2f9b3f38ebe8.json	1	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
253162-59327c1d4171	jbrs-ocr-1728	253162.pdf	1935	Burmese/Burma JBRS/JBRS Originals/253162.pdf	data/working/ocr/jbrs/text/253162-59327c1d4171.txt	data/working/ocr/jbrs/metadata/253162-59327c1d4171.json	1	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
253149-88495e2fcca1	jbrs-ocr-1725	PeMaungTin 1935 WomenInTheInscriptionsOfPagan.pdf	1935	Pe Maung Tin/PeMaungTin 1935 WomenInTheInscriptionsOfPagan.pdf	data/working/ocr/jbrs/text/253149-88495e2fcca1.txt	data/working/ocr/jbrs/metadata/253149-88495e2fcca1.json	11	completed	Burmese	false	false	true	true	true	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1935-womeninscriptionspagan-pemaungtin1935-pdf	jbrs-ocr-1213	WomenInscriptionsPagan-PeMaungTin1935.pdf	1935	1935/WomenInscriptionsPagan-PeMaungTin1935.pdf	data/working/ocr/jbrs/text/1935-womeninscriptionspagan-pemaungtin1935-pdf.txt	data/working/ocr/jbrs/metadata/1935-womeninscriptionspagan-pemaungtin1935-pdf.json	11	completed	Burmese	false	false	true	true	true	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
261001-23882d2b0bf8	jbrs-ocr-1729	261001.pdf	1936	Burmese/Burma JBRS/JBRS Originals/261001.pdf	data/working/ocr/jbrs/text/261001-23882d2b0bf8.txt	data/working/ocr/jbrs/metadata/261001-23882d2b0bf8.json	31	completed	Burmese	true	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
261033-f6f8e1c2177e	jbrs-ocr-1730	261033.pdf	1936	Burmese/Burma JBRS/JBRS Originals/261033.pdf	data/working/ocr/jbrs/text/261033-f6f8e1c2177e.txt	data/working/ocr/jbrs/metadata/261033-f6f8e1c2177e.json	2	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
261035-efd44a3e2d9f	jbrs-ocr-1731	261035.pdf	1936	Burmese/Burma JBRS/JBRS Originals/261035.pdf	data/working/ocr/jbrs/text/261035-efd44a3e2d9f.txt	data/working/ocr/jbrs/metadata/261035-efd44a3e2d9f.json	18	completed	Burmese	false	false	true	true	false	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
262071-013bbde34dc9	jbrs-ocr-1733	262071.pdf	1936	Burmese/Burma JBRS/1936/262071.pdf	data/working/ocr/jbrs/text/262071-013bbde34dc9.txt	data/working/ocr/jbrs/metadata/262071-013bbde34dc9.json	39	completed	Burmese	true	false	true	true	false	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
262110-41a7efb55a79	jbrs-ocr-1734	262110.pdf	1936	Burmese/Burma JBRS/1936/262110.pdf	data/working/ocr/jbrs/text/262110-41a7efb55a79.txt	data/working/ocr/jbrs/metadata/262110-41a7efb55a79.json	6	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
262116-7150ad99fba3	jbrs-ocr-1735	262116.pdf	1936	Burmese/Burma JBRS/1936/262116.pdf	data/working/ocr/jbrs/text/262116-7150ad99fba3.txt	data/working/ocr/jbrs/metadata/262116-7150ad99fba3.json	3	completed	Burmese	true	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
262119-aa2bc12e3738	jbrs-ocr-1736	262119.pdf	1936	Burmese/Burma JBRS/JBRS Originals/262119.pdf	data/working/ocr/jbrs/text/262119-aa2bc12e3738.txt	data/working/ocr/jbrs/metadata/262119-aa2bc12e3738.json	3	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
262122-8b943efcf25c	jbrs-ocr-1737	262122.pdf	1936	Burmese/Burma JBRS/1936/262122.pdf	data/working/ocr/jbrs/text/262122-8b943efcf25c.txt	data/working/ocr/jbrs/metadata/262122-8b943efcf25c.json	8	completed	Burmese	false	false	true	true	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
263131-82440c497d98	jbrs-ocr-1738	263131.pdf	1936	Burmese/Burma JBRS/JBRS Originals/263131.pdf	data/working/ocr/jbrs/text/263131-82440c497d98.txt	data/working/ocr/jbrs/metadata/263131-82440c497d98.json	8	completed	Burmese	false	false	true	true	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
263139-bba6fa22e2a4	jbrs-ocr-1739	263139.pdf	1936	Burmese/Burma JBRS/1936/263139.pdf	data/working/ocr/jbrs/text/263139-bba6fa22e2a4.txt	data/working/ocr/jbrs/metadata/263139-bba6fa22e2a4.json	8	completed	Burmese	false	false	true	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
263147-8c40373811dd	jbrs-ocr-1740	263147.pdf	1936	Burmese/Burma JBRS/JBRS Originals/263147.pdf	data/working/ocr/jbrs/text/263147-8c40373811dd.txt	data/working/ocr/jbrs/metadata/263147-8c40373811dd.json	6	completed	Burmese	false	false	false	false	true	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
263153-085d413ba955	jbrs-ocr-1741	263153.pdf	1936	Burmese/Burma JBRS/1936/263153.pdf	data/working/ocr/jbrs/text/263153-085d413ba955.txt	data/working/ocr/jbrs/metadata/263153-085d413ba955.json	8	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
263157-4b11ac6d0804	jbrs-ocr-1742	263157.pdf	1936	Burmese/Burma JBRS/1936/263157.pdf	data/working/ocr/jbrs/text/263157-4b11ac6d0804.txt	data/working/ocr/jbrs/metadata/263157-4b11ac6d0804.json	10	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
263163-467c7fd501bf	jbrs-ocr-1743	263163.pdf	1936	Burmese/Burma JBRS/JBRS Originals/263163.pdf	data/working/ocr/jbrs/text/263163-467c7fd501bf.txt	data/working/ocr/jbrs/metadata/263163-467c7fd501bf.json	6	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
263171-da1960b86d45	jbrs-ocr-1744	263171.pdf	1936	Burmese/Burma JBRS/JBRS Originals/263171.pdf	data/working/ocr/jbrs/text/263171-da1960b86d45.txt	data/working/ocr/jbrs/metadata/263171-da1960b86d45.json	8	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1936-buddhismpagan-pemaungtin1936-pdf	jbrs-ocr-1221	BuddhismPagan-PeMaungTin1936.pdf	1936	1936/BuddhismPagan-PeMaungTin1936.pdf	data/working/ocr/jbrs/text/1936-buddhismpagan-pemaungtin1936-pdf.txt	data/working/ocr/jbrs/metadata/1936-buddhismpagan-pemaungtin1936-pdf.json	19	completed	Mon	true	true	true	true	true	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
minbu_ba_shin1936-4839b22ac3ed	jbrs-ocr-3338	Minbu_Ba-Shin1936.pdf	1936	Burmese/Burma JBRS/1936/Minbu_Ba-Shin1936.pdf	data/working/ocr/jbrs/text/minbu_ba_shin1936-4839b22ac3ed.txt	data/working/ocr/jbrs/metadata/minbu_ba_shin1936-4839b22ac3ed.json	10	completed	Burmese	false	false	false	true	false	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
261052-0eaebe68d937	jbrs-ocr-1732	PeMaungTin 1936 BuddhismInTheInscriptionsOfPagan.pdf	1936	Pe Maung Tin/PeMaungTin 1936 BuddhismInTheInscriptionsOfPagan.pdf	data/working/ocr/jbrs/text/261052-0eaebe68d937.txt	data/working/ocr/jbrs/metadata/261052-0eaebe68d937.json	19	completed	Mon	true	true	true	true	true	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1936-prayersburma-luce1936-pdf	jbrs-ocr-1227	PrayersBurma-Luce1936.pdf	1936	1936/PrayersBurma-Luce1936.pdf	data/working/ocr/jbrs/text/1936-prayersburma-luce1936-pdf.txt	data/working/ocr/jbrs/metadata/1936-prayersburma-luce1936-pdf.json	8	completed	Burmese	false	false	true	true	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
271001-be28ce1583a5	jbrs-ocr-1745	271001.pdf	1937	Burmese/Burma JBRS/1937/271001.pdf	data/working/ocr/jbrs/text/271001-be28ce1583a5.txt	data/working/ocr/jbrs/metadata/271001-be28ce1583a5.json	14	completed	Burmese	false	false	false	true	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
271015-9779b019a3bf	jbrs-ocr-1746	271015.pdf	1937	Burmese/Burma JBRS/JBRS Originals/271015.pdf	data/working/ocr/jbrs/text/271015-9779b019a3bf.txt	data/working/ocr/jbrs/metadata/271015-9779b019a3bf.json	18	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
271033-e9a11aa8cdd5	jbrs-ocr-1747	271033.pdf	1937	Burmese/Burma JBRS/1937/271033.pdf	data/working/ocr/jbrs/text/271033-e9a11aa8cdd5.txt	data/working/ocr/jbrs/metadata/271033-e9a11aa8cdd5.json	20	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
271053-894534de567c	jbrs-ocr-1748	271053.pdf	1937	Burmese/Burma JBRS/1937/271053.pdf	data/working/ocr/jbrs/text/271053-894534de567c.txt	data/working/ocr/jbrs/metadata/271053-894534de567c.json	8	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
271061-dca2a3af11ad	jbrs-ocr-1749	271061.pdf	1937	Burmese/Burma JBRS/1937/271061.pdf	data/working/ocr/jbrs/text/271061-dca2a3af11ad.txt	data/working/ocr/jbrs/metadata/271061-dca2a3af11ad.json	13	completed	Burmese	false	false	false	false	false	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
271074-e876dd7c50c6	jbrs-ocr-1750	271074.pdf	1937	Burmese/Burma JBRS/JBRS Originals/271074.pdf	data/working/ocr/jbrs/text/271074-e876dd7c50c6.txt	data/working/ocr/jbrs/metadata/271074-e876dd7c50c6.json	1	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
271075-2a9589a6ebd5	jbrs-ocr-1751	271075.pdf	1937	Burmese/Burma JBRS/1937/271075.pdf	data/working/ocr/jbrs/text/271075-2a9589a6ebd5.txt	data/working/ocr/jbrs/metadata/271075-2a9589a6ebd5.json	9	completed	Burmese	true	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
272087-389533199214	jbrs-ocr-1752	272087.pdf	1937	Burmese/Burma JBRS/JBRS Originals/272087.pdf	data/working/ocr/jbrs/text/272087-389533199214.txt	data/working/ocr/jbrs/metadata/272087-389533199214.json	152	completed	Burmese	true	false	true	false	true	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
273254-c73168dc7d34	jbrs-ocr-1753	273254.pdf	1937	Burmese/Burma JBRS/1937/273254.pdf	data/working/ocr/jbrs/text/273254-c73168dc7d34.txt	data/working/ocr/jbrs/metadata/273254-c73168dc7d34.json	23	completed	Burmese	false	false	false	true	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
273277-19e16d7bf241	jbrs-ocr-1754	273277.pdf	1937	Burmese/Burma JBRS/1937/273277.pdf	data/working/ocr/jbrs/text/273277-19e16d7bf241.txt	data/working/ocr/jbrs/metadata/273277-19e16d7bf241.json	6	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
273283-1f4f3f3d3c9a	jbrs-ocr-1755	273283.pdf	1937	Burmese/Burma JBRS/1937/273283.pdf	data/working/ocr/jbrs/text/273283-1f4f3f3d3c9a.txt	data/working/ocr/jbrs/metadata/273283-1f4f3f3d3c9a.json	25	completed	Burmese	true	false	true	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
273308-d3e69c251ca0	jbrs-ocr-1756	273308.pdf	1937	Burmese/Burma JBRS/1937/273308.pdf	data/working/ocr/jbrs/text/273308-d3e69c251ca0.txt	data/working/ocr/jbrs/metadata/273308-d3e69c251ca0.json	2	completed	Burmese	true	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
273310-6429684e1894	jbrs-ocr-1757	273310.pdf	1937	Burmese/Burma JBRS/1937/273310.pdf	data/working/ocr/jbrs/text/273310-6429684e1894.txt	data/working/ocr/jbrs/metadata/273310-6429684e1894.json	1	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
273310a-902bf3a6443f	jbrs-ocr-1758	273310A.pdf	1937	Burmese/Burma JBRS/1937/273310A.pdf	data/working/ocr/jbrs/text/273310a-902bf3a6443f.txt	data/working/ocr/jbrs/metadata/273310a-902bf3a6443f.json	3	completed	Burmese	false	false	false	false	false	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
273312-7463dd0e16ec	jbrs-ocr-1759	273312.pdf	1937	Burmese/Burma JBRS/1937/273312.pdf	data/working/ocr/jbrs/text/273312-7463dd0e16ec.txt	data/working/ocr/jbrs/metadata/273312-7463dd0e16ec.json	4	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1937-ancientpyu-luce1937-pdf	jbrs-ocr-1243	AncientPyu-Luce1937.pdf	1937	1937/AncientPyu-Luce1937.pdf	data/working/ocr/jbrs/text/1937-ancientpyu-luce1937-pdf.txt	data/working/ocr/jbrs/metadata/1937-ancientpyu-luce1937-pdf.json	15	completed	Pyu	true	false	true	true	true	true	true	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
